source,target,direction,seed,method,brier_improvement,brier_degradation,brier_worsened,global_importance_spearman,global_top3_overlap_fraction,global_importance_relative_l1_drift,patient_l1_drift_mean,patient_l2_drift_mean,patient_cosine_similarity_mean,patient_top3_overlap_mean,mean_absolute_probability_shift
cleveland,va_long_beach,cleveland -> va_long_beach,9,reliability_gated_sfda,-0.0011551567240962,0.0011551567240962,True,1.0,1.0,0.0234570258610784,0.0578915349541057,0.0280738297300591,0.9999795448185612,0.9983333333333334,0.0042348919995129
cleveland,va_long_beach,cleveland -> va_long_beach,9,conservative_candidate,0.0005797685628633,-0.0005797685628633,False,1.0,1.0,0.0076529689934985,0.0227238749415846,0.0107156829219724,0.9999837659243386,0.995,0.0029513631016015
hungary,cleveland,hungary -> cleveland,0,pseudo_label_sfda,-0.0023886622153493,0.0023886622153493,True,1.0,1.0,0.211097239357723,0.673880813175658,0.3293420309988482,0.9983702351177508,0.966996699669967,0.0362653261566958
hungary,cleveland,hungary -> cleveland,0,entropy_sfda,-0.0078148266064691,0.0078148266064691,True,0.9761904761904764,1.0,0.230321956165645,0.7175533854498269,0.3581194670946706,0.9973133166896954,0.9394939493949396,0.0484452695976143
hungary,cleveland,hungary -> cleveland,0,reliability_gated_sfda,0.000256564060171,-0.000256564060171,False,1.0,1.0,0.025548449260946,0.083049481171287,0.0383917334259397,0.9999314689418364,0.992299229922992,0.0048731618158199
hungary,cleveland,hungary -> cleveland,0,conservative_candidate,-0.0002147086011198,0.0002147086011198,True,1.0,1.0,0.0048291337177317,0.0219519228644502,0.0101278778814913,0.9999735037827522,0.9944994499449944,0.0020808302997165
hungary,cleveland,hungary -> cleveland,1,pseudo_label_sfda,-0.0042142458605991,0.0042142458605991,True,0.9761904761904764,0.6666666666666666,0.2199559480948673,0.7142039588592759,0.3518591136029231,0.9988429042913696,0.966996699669967,0.0365846189962263
hungary,cleveland,hungary -> cleveland,1,entropy_sfda,-0.0082220419813804,0.0082220419813804,True,0.9761904761904764,0.6666666666666666,0.1959149438520158,0.6608349671801305,0.3277074962769148,0.9970862934179828,0.943894389438944,0.0457999724187817
hungary,cleveland,hungary -> cleveland,1,reliability_gated_sfda,2.483384696053137e-05,-2.483384696053137e-05,False,1.0,1.0,0.021212102269764,0.0723365881087326,0.0341198295381456,0.9999741146422674,0.9977997799779976,0.0040363845578318
hungary,cleveland,hungary -> cleveland,1,conservative_candidate,-0.0002508783203713,0.0002508783203713,True,1.0,1.0,0.0046013303730573,0.0220318567009701,0.0102647256511702,0.9999793749076786,0.9988998899889988,0.0019961837248833
hungary,cleveland,hungary -> cleveland,2,pseudo_label_sfda,-0.0027381039946097,0.0027381039946097,True,0.9047619047619048,1.0,0.2273376675119932,0.7430306113306065,0.3589924810250878,0.9984325504770548,0.9702970297029704,0.0374280419046975
hungary,cleveland,hungary -> cleveland,2,entropy_sfda,-0.0089595785127581,0.0089595785127581,True,0.9285714285714288,1.0,0.2316401094095958,0.763252026531587,0.3667799281150654,0.9969682553795548,0.958195819581958,0.0538204507717844
hungary,cleveland,hungary -> cleveland,2,reliability_gated_sfda,0.0002887944331855,-0.0002887944331855,False,0.9047619047619048,1.0,0.0261801842719014,0.0870774315913793,0.0400366023228932,0.9999223183716356,0.9944994499449946,0.0050393072857518
hungary,cleveland,hungary -> cleveland,2,conservative_candidate,0.0001112950502391,-0.0001112950502391,False,1.0,1.0,0.0059327654495972,0.0244056032132611,0.011150240241408,0.9999711653191165,0.997799779977998,0.0016800953081437
hungary,cleveland,hungary -> cleveland,3,pseudo_label_sfda,-0.0053938312577105,0.0053938312577105,True,0.9761904761904764,0.6666666666666666,0.2220223426852155,0.7803037021842564,0.3593891320255883,0.9978385779574848,0.965896589658966,0.043715270737143
hungary,cleveland,hungary -> cleveland,3,entropy_sfda,-0.011205735686913,0.011205735686913,True,0.9285714285714288,0.6666666666666666,0.2227204495745521,0.7911133239269397,0.3701247248189127,0.9956737521710262,0.943894389438944,0.0587052623218804
hungary,cleveland,hungary -> cleveland,3,reliability_gated_sfda,5.855666428464246e-05,-5.855666428464246e-05,False,1.0,1.0,0.0229185751874932,0.0851007470072584,0.0380722376932079,0.9999317846818756,0.992299229922992,0.0049092818371238
hungary,cleveland,hungary -> cleveland,3,conservative_candidate,6.204851467239703e-06,-6.204851467239703e-06,False,1.0,1.0,0.0041842605379649,0.0234398501533037,0.0107836341771839,0.9999817409958932,0.9977997799779976,0.0018037251433474
hungary,cleveland,hungary -> cleveland,4,pseudo_label_sfda,-0.0032434570837547,0.0032434570837547,True,0.9761904761904764,1.0,0.2205116487669198,0.6966220860052723,0.3404161140833338,0.9988695114275622,0.9691969196919692,0.0362796101307269
hungary,cleveland,hungary -> cleveland,4,entropy_sfda,-0.008538365336092,0.008538365336092,True,0.9761904761904764,1.0,0.2514504455901839,0.8134827562541549,0.3896274261292165,0.9966575567409868,0.946094609460946,0.0520100756164136
hungary,cleveland,hungary -> cleveland,4,reliability_gated_sfda,0.0002196416578713,-0.0002196416578713,False,1.0,1.0,0.0253697142198428,0.0824206722325879,0.038444109831574,0.9999509093593892,0.9944994499449946,0.0046951193854261
hungary,cleveland,hungary -> cleveland,4,conservative_candidate,-7.808965426958636e-05,7.808965426958636e-05,True,1.0,1.0,0.0038470096743563,0.0166208048490576,0.0075306413253282,0.9999873256210992,0.9977997799779976,0.0012285748293789
hungary,cleveland,hungary -> cleveland,5,pseudo_label_sfda,-0.0059666891973707,0.0059666891973707,True,0.9523809523809524,0.6666666666666666,0.2035943825519086,0.6181564010892382,0.30074403046505,0.9987129192999648,0.9691969196919692,0.0370367567912481
hungary,cleveland,hungary -> cleveland,5,entropy_sfda,-0.0112451053871518,0.0112451053871518,True,0.9761904761904764,0.6666666666666666,0.2036359195386074,0.63440990310019,0.3113286776320814,0.996660152619866,0.9405940594059404,0.0509171024358311
hungary,cleveland,hungary -> cleveland,5,reliability_gated_sfda,0.0002259860890755,-0.0002259860890755,False,1.0,1.0,0.0212711950635251,0.0679368120471204,0.0313571363459781,0.9999561432041504,0.9922992299229924,0.0041090186144357
hungary,cleveland,hungary -> cleveland,5,conservative_candidate,5.367254239663222e-07,-5.367254239663222e-07,False,1.0,1.0,0.0033765169520142,0.0163292176488413,0.0076574179802511,0.9999866576180412,0.997799779977998,0.0010192049390608
hungary,cleveland,hungary -> cleveland,6,pseudo_label_sfda,-0.0024925856602137,0.0024925856602137,True,0.9523809523809524,1.0,0.2159576306423511,0.6926556324332982,0.3444257948324482,0.997790467236516,0.965896589658966,0.0406721497028328
hungary,cleveland,hungary -> cleveland,6,entropy_sfda,-0.0057807626492615,0.0057807626492615,True,0.9523809523809524,1.0,0.2604524752870323,0.8434972079374845,0.4196065253410153,0.9941272559087408,0.935093509350935,0.0627300355425135
hungary,cleveland,hungary -> cleveland,6,reliability_gated_sfda,2.994517416993192e-05,-2.994517416993192e-05,False,0.9761904761904764,1.0,0.0249666735823831,0.0845940254015172,0.0400259603764895,0.999928423115687,0.9955995599559956,0.00487011229687
hungary,cleveland,hungary -> cleveland,6,conservative_candidate,-2.1280270024542917e-05,2.1280270024542917e-05,True,1.0,1.0,0.005498965246089,0.0225088675802013,0.0103976146193419,0.9999762525906114,0.997799779977998,0.0013823110991381
hungary,cleveland,hungary -> cleveland,7,pseudo_label_sfda,-0.006595451045814,0.006595451045814,True,1.0,1.0,0.2295272586944147,0.7718274854664187,0.3614939351598153,0.9985291100842354,0.9548954895489548,0.0409355560984622
hungary,cleveland,hungary -> cleveland,7,entropy_sfda,-0.012125964326587,0.012125964326587,True,1.0,1.0,0.2387424303805917,0.8201338293899167,0.3827261470252555,0.9959660049663408,0.9218921892189218,0.0559669734615058
hungary,cleveland,hungary -> cleveland,7,reliability_gated_sfda,0.0001420047607031,-0.0001420047607031,False,1.0,1.0,0.022306522423019,0.0789473229864531,0.0373474275684493,0.9999541506574446,0.9867986798679867,0.0046536456547652
hungary,cleveland,hungary -> cleveland,7,conservative_candidate,-3.9161182802505135e-05,3.9161182802505135e-05,True,1.0,1.0,0.0038540347210986,0.0194427680314922,0.0091004864292583,0.999985344660556,0.9933993399339934,0.0013199929830313
hungary,cleveland,hungary -> cleveland,8,pseudo_label_sfda,-0.0031487853868912,0.0031487853868912,True,1.0,1.0,0.2244231346742194,0.6679574261354063,0.3238505767185249,0.9984878030966404,0.9680968096809682,0.0396102916437013
hungary,cleveland,hungary -> cleveland,8,entropy_sfda,-0.0096540638611746,0.0096540638611746,True,0.9761904761904764,0.6666666666666666,0.2582479053558839,0.7828167068849148,0.3735473607068601,0.9957357975623532,0.9427942794279428,0.0582267492487043
hungary,cleveland,hungary -> cleveland,8,reliability_gated_sfda,0.0002982805711988,-0.0002982805711988,False,1.0,1.0,0.0261639517951373,0.0829533443618304,0.0369518999192399,0.9999136473491802,0.992299229922992,0.0051350340911067
hungary,cleveland,hungary -> cleveland,8,conservative_candidate,8.57122082700279e-05,-8.57122082700279e-05,False,1.0,1.0,0.0060150146689181,0.0258956412333453,0.0115848998526801,0.9999632430152756,0.9911991199119912,0.0016166173204435
hungary,cleveland,hungary -> cleveland,9,pseudo_label_sfda,-0.0041466492473041,0.0041466492473041,True,1.0,1.0,0.2339912486643884,0.7578657289647855,0.3567518906899985,0.999003670613832,0.968096809680968,0.0392919234507302
hungary,cleveland,hungary -> cleveland,9,entropy_sfda,-0.0086555635368353,0.0086555635368353,True,0.9761904761904764,1.0,0.2237905313431027,0.7320135247820344,0.3411922811340759,0.9976340115414948,0.9405940594059408,0.054547898409882
hungary,cleveland,hungary -> cleveland,9,reliability_gated_sfda,-3.476019392073537e-06,3.476019392073537e-06,True,1.0,1.0,0.0227354772252123,0.0756271066241457,0.0340589295414126,0.9999666104064246,0.9977997799779976,0.0041079655191292
hungary,cleveland,hungary -> cleveland,9,conservative_candidate,-7.957149615969716e-05,7.957149615969716e-05,True,1.0,1.0,0.0038179941766072,0.0176642481831252,0.0081254557490737,0.9999858961203836,0.9988998899889988,0.0011137553579834
hungary,switzerland,hungary -> switzerland,0,pseudo_label_sfda,0.0087718815548026,-0.0087718815548026,False,1.0,1.0,0.060041014369357,0.1935923671267304,0.0973905337896992,0.9996064351624868,0.989159891598916,0.0186702846511592
hungary,switzerland,hungary -> switzerland,0,entropy_sfda,0.0025298159142786,-0.0025298159142786,False,1.0,1.0,0.0980365734717976,0.3067943685952733,0.1560853758718202,0.9995052159486318,0.9864498644986448,0.0222847739885735
hungary,switzerland,hungary -> switzerland,0,reliability_gated_sfda,-0.004740865296656,0.004740865296656,True,1.0,1.0,0.0194751234744866,0.0626886567892719,0.0339997122098114,0.9999637220704494,0.9972899728997288,0.0049640214661272
hungary,switzerland,hungary -> switzerland,0,conservative_candidate,-0.0008465773221327,0.0008465773221327,True,1.0,1.0,0.002633572675403,0.0126553245567398,0.0061407796499311,0.9999933591153528,0.9972899728997288,0.0013547320433748
hungary,switzerland,hungary -> switzerland,1,pseudo_label_sfda,0.0057505623513706,-0.0057505623513706,False,1.0,1.0,0.0435600406161416,0.1287216846596892,0.063968026752302,0.9998802859155388,0.994579945799458,0.012122630739842
hungary,switzerland,hungary -> switzerland,1,entropy_sfda,0.007089962394238,-0.007089962394238,False,1.0,1.0,0.0981460846004289,0.2897125593241308,0.14257804330437,0.9996625263467172,0.983739837398374,0.0214564829943625
hungary,switzerland,hungary -> switzerland,1,reliability_gated_sfda,-0.0036923609077797,0.0036923609077797,True,1.0,1.0,0.021155311363582,0.0621890429351989,0.0319281214085944,0.9999816548892828,1.0,0.0045529190541767
hungary,switzerland,hungary -> switzerland,1,conservative_candidate,0.0009791305273167,-0.0009791305273167,False,1.0,1.0,0.0036373584509695,0.0135403177298688,0.0064829220228985,0.999993381844629,1.0,0.0013261418335321
hungary,switzerland,hungary -> switzerland,2,pseudo_label_sfda,0.0022566665369186,-0.0022566665369186,False,1.0,1.0,0.0711582859318816,0.2100449131703647,0.104984134717284,0.9995661785336404,1.0,0.015465768432714
hungary,switzerland,hungary -> switzerland,2,entropy_sfda,0.0114866335300754,-0.0114866335300754,False,0.9285714285714288,1.0,0.0971151106809199,0.2892327978275065,0.1435437357446937,0.9989845026277384,0.994579945799458,0.0276325861885537
hungary,switzerland,hungary -> switzerland,2,reliability_gated_sfda,-0.0045156657158948,0.0045156657158948,True,0.9761904761904764,1.0,0.0216506380229637,0.0645723906052408,0.0344182104154544,0.9999570829591018,1.0,0.0051145306447657
hungary,switzerland,hungary -> switzerland,2,conservative_candidate,0.0025956555553169,-0.0025956555553169,False,1.0,1.0,0.004732873285398,0.0180474195395669,0.0089395084425377,0.9999875221177884,0.9972899728997288,0.0031357178297953
hungary,switzerland,hungary -> switzerland,3,pseudo_label_sfda,0.0049157494996785,-0.0049157494996785,False,1.0,1.0,0.0471728306156665,0.1418387294771025,0.0673891102171435,0.9996121311784918,0.983739837398374,0.0138256326620656
hungary,switzerland,hungary -> switzerland,3,entropy_sfda,-0.0002891258341641,0.0002891258341641,True,0.9761904761904764,0.6666666666666666,0.0917457041372727,0.2731854244998985,0.1328057977532747,0.9992402000385724,0.9810298102981028,0.0193453381458918
hungary,switzerland,hungary -> switzerland,3,reliability_gated_sfda,-0.0049621272179032,0.0049621272179032,True,1.0,1.0,0.023053441878778,0.0673983671210918,0.0333266062196447,0.9999632905652632,0.994579945799458,0.0054578923779289
hungary,switzerland,hungary -> switzerland,3,conservative_candidate,0.0027798925406863,-0.0027798925406863,False,1.0,1.0,0.004170860123268,0.018747212698507,0.0094527565227319,0.9999836925690788,0.9972899728997288,0.003224919572836
hungary,switzerland,hungary -> switzerland,4,pseudo_label_sfda,0.0067327686475885,-0.0067327686475885,False,1.0,1.0,0.0587963840140518,0.172342868482058,0.0808181415482907,0.9997248469959712,0.991869918699187,0.0158921112798578
hungary,switzerland,hungary -> switzerland,4,entropy_sfda,0.0043140276724508,-0.0043140276724508,False,1.0,1.0,0.1097152219077291,0.3222346818509958,0.1563233866129645,0.9992547086518678,0.994579945799458,0.0229330381181666
hungary,switzerland,hungary -> switzerland,4,reliability_gated_sfda,-0.0030518789058121,0.0030518789058121,True,1.0,1.0,0.0235655458094271,0.0698108650172295,0.0341780354184578,0.9999684443884492,0.9972899728997288,0.004609678637206
hungary,switzerland,hungary -> switzerland,4,conservative_candidate,0.0018226271631189,-0.0018226271631189,False,1.0,1.0,0.0023531530760489,0.0138355035314003,0.0068714660025261,0.9999899434105688,1.0,0.0021754693451935
hungary,switzerland,hungary -> switzerland,5,pseudo_label_sfda,-0.0008930414439716,0.0008930414439716,True,1.0,1.0,0.0360965567657284,0.1012031458279428,0.0493902380961818,0.9998642953885732,0.994579945799458,0.0075585997201562
hungary,switzerland,hungary -> switzerland,5,entropy_sfda,-0.0015588761345257,0.0015588761345257,True,1.0,1.0,0.0936022697167578,0.260490535175176,0.1302837950425427,0.9992107650685118,0.991869918699187,0.0193005030959602
hungary,switzerland,hungary -> switzerland,5,reliability_gated_sfda,-0.0032715956088872,0.0032715956088872,True,1.0,1.0,0.0198038813215712,0.0562478374559441,0.0288576776569551,0.9999515930875316,1.0,0.0043546267580695
hungary,switzerland,hungary -> switzerland,5,conservative_candidate,0.002302454088521,-0.002302454088521,False,1.0,1.0,0.0047326584224257,0.0191770798308543,0.0099723024040401,0.9999812198288396,1.0,0.002759785762405
hungary,switzerland,hungary -> switzerland,6,pseudo_label_sfda,-0.0025670137403606,0.0025670137403606,True,1.0,1.0,0.0448487090553815,0.1124908103416172,0.0558662654069939,0.9999077702366262,0.9972899728997288,0.0082523165255542
hungary,switzerland,hungary -> switzerland,6,entropy_sfda,-0.0015610101556549,0.0015610101556549,True,1.0,1.0,0.1144456852973617,0.285769324809513,0.140420265358872,0.9993614789753408,0.991869918699187,0.0211874799484886
hungary,switzerland,hungary -> switzerland,6,reliability_gated_sfda,-0.0034877863967084,0.0034877863967084,True,1.0,1.0,0.0257132298113759,0.0637660035929253,0.0322167166296002,0.9999714701680515,1.0,0.004834449842451
hungary,switzerland,hungary -> switzerland,6,conservative_candidate,0.0025090799084373,-0.0025090799084373,False,1.0,1.0,0.0063166527916891,0.0208284798722442,0.0106445027209159,0.9999672948505908,0.9972899728997288,0.0029187499568229
hungary,switzerland,hungary -> switzerland,7,pseudo_label_sfda,-0.0006988998373498,0.0006988998373498,True,1.0,1.0,0.0475049395185807,0.1384610499000434,0.0685655355702311,0.9998069363893092,0.986449864498645,0.0103168899450844
hungary,switzerland,hungary -> switzerland,7,entropy_sfda,0.0017714382454264,-0.0017714382454264,False,1.0,1.0,0.0991988511611212,0.287061608715156,0.1406563476869271,0.999310507058269,0.9810298102981028,0.0215134009476599
hungary,switzerland,hungary -> switzerland,7,reliability_gated_sfda,-0.0047354041722728,0.0047354041722728,True,1.0,1.0,0.0222309758413119,0.0621903640924468,0.0322162822715273,0.9999756782927812,0.994579945799458,0.0051452753747381
hungary,switzerland,hungary -> switzerland,7,conservative_candidate,0.0028580761479657,-0.0028580761479657,False,1.0,1.0,0.0063497374343544,0.0221010954908972,0.0114223234992426,0.9999828116293712,0.9972899728997288,0.0033261829881164
hungary,switzerland,hungary -> switzerland,8,pseudo_label_sfda,-0.0031398026904886,0.0031398026904886,True,1.0,1.0,0.0459013037888794,0.1260212543512922,0.0647970234123722,0.9998806767074692,0.994579945799458,0.0084472878010777
hungary,switzerland,hungary -> switzerland,8,entropy_sfda,0.0003990902071038,-0.0003990902071038,False,1.0,1.0,0.1017296644692452,0.2794200460929704,0.1434871087247166,0.9995833740114426,0.9810298102981028,0.0192149292707927
hungary,switzerland,hungary -> switzerland,8,reliability_gated_sfda,-0.0041115539309093,0.0041115539309093,True,1.0,1.0,0.0235161842176162,0.0650188019265449,0.0339742408526124,0.9999706564226848,0.9972899728997288,0.0050691900759693
hungary,switzerland,hungary -> switzerland,8,conservative_candidate,0.0022843415575867,-0.0022843415575867,False,1.0,1.0,0.004030387024104,0.0159647778087319,0.00838536860069,0.9999857858430594,0.9972899728997288,0.0027261945472015
hungary,switzerland,hungary -> switzerland,9,pseudo_label_sfda,0.0025566325134699,-0.0025566325134699,False,1.0,1.0,0.0618054788551741,0.1813413387418718,0.0884230582868822,0.9997951553501132,0.97289972899729,0.0133742776706935
hungary,switzerland,hungary -> switzerland,9,entropy_sfda,0.0024112498852617,-0.0024112498852617,False,1.0,1.0,0.0873788990333451,0.266954692446781,0.1338748998720545,0.9995508665435894,0.97289972899729,0.0190144293313103
hungary,switzerland,hungary -> switzerland,9,reliability_gated_sfda,-0.0055526778219186,0.0055526778219186,True,1.0,1.0,0.0203538921410352,0.0613487770120531,0.032556046391379,0.9999698127966372,0.991869918699187,0.0056273779127655
hungary,switzerland,hungary -> switzerland,9,conservative_candidate,0.0015072634544273,-0.0015072634544273,False,1.0,1.0,0.0037613822354572,0.0163375697032656,0.0080975045727782,0.9999877341027632,0.997289972899729,0.0019349538213838
hungary,va_long_beach,hungary -> va_long_beach,0,pseudo_label_sfda,0.0039258782496117,-0.0039258782496117,False,1.0,1.0,0.1044918091052325,0.3186141355003928,0.1583785420775771,0.9990174565873404,0.975,0.0269868560880422
hungary,va_long_beach,hungary -> va_long_beach,0,entropy_sfda,-0.012206070753854,0.012206070753854,True,1.0,1.0,0.1756750334152247,0.5111850120985764,0.2629861417780389,0.9989870052859472,0.9733333333333332,0.0320146180316805
hungary,va_long_beach,hungary -> va_long_beach,0,reliability_gated_sfda,-0.0027140585693477,0.0027140585693477,True,1.0,1.0,0.024376443161828,0.0691358610909082,0.0358611339437711,0.9999833997046542,0.9966666666666666,0.0050079911202192
hungary,va_long_beach,hungary -> va_long_beach,0,conservative_candidate,-0.000198586936474,0.000198586936474,True,1.0,1.0,0.0047545229809062,0.0174247124162502,0.0085713755062508,0.999985121061726,0.995,0.0013417889364063
hungary,va_long_beach,hungary -> va_long_beach,1,pseudo_label_sfda,0.0021406067789698,-0.0021406067789698,False,1.0,1.0,0.1080440977833014,0.2885536205149037,0.1416170281083088,0.9996367075612278,0.995,0.0217233978584408
hungary,va_long_beach,hungary -> va_long_beach,1,entropy_sfda,-0.0124516113160387,0.0124516113160387,True,1.0,1.0,0.1826550890079784,0.4830856186984693,0.2514875802039382,0.999189645509743,0.99,0.0318952771648764
hungary,va_long_beach,hungary -> va_long_beach,1,reliability_gated_sfda,-0.0026032683156628,0.0026032683156628,True,1.0,1.0,0.0260852556812824,0.0696332007402816,0.035247369882657,0.999982060858151,0.9966666666666668,0.0051783696562051
hungary,va_long_beach,hungary -> va_long_beach,1,conservative_candidate,0.000157810563397,-0.000157810563397,False,1.0,1.0,0.0024228552154206,0.0131657702306484,0.0063250725032327,0.9999907971698024,0.9983333333333334,0.0009118238650262
hungary,va_long_beach,hungary -> va_long_beach,2,pseudo_label_sfda,0.0029709091279298,-0.0029709091279298,False,1.0,1.0,0.1013802906699279,0.2889023938290984,0.1467994620874112,0.999237483014996,0.9866666666666666,0.0252814599592238
hungary,va_long_beach,hungary -> va_long_beach,2,entropy_sfda,-0.0113257716998862,0.0113257716998862,True,1.0,1.0,0.1790078102557288,0.4958221418021821,0.2576962388621663,0.9986684375462744,0.9883333333333332,0.034176792949438
hungary,va_long_beach,hungary -> va_long_beach,2,reliability_gated_sfda,-0.0029959160887247,0.0029959160887247,True,1.0,1.0,0.025296140542737,0.0691546638262661,0.0358213419271354,0.9999857538889028,1.0,0.0054587329924106
hungary,va_long_beach,hungary -> va_long_beach,2,conservative_candidate,0.0006674267843845,-0.0006674267843845,False,1.0,1.0,0.0037849721983547,0.0158858669317123,0.0078775627226249,0.9999830137759774,0.9983333333333332,0.0023618507292121
hungary,va_long_beach,hungary -> va_long_beach,3,pseudo_label_sfda,0.0008095470576078,-0.0008095470576078,False,0.9285714285714288,1.0,0.1245294135611324,0.3371353996944162,0.1633169847122563,0.999216121005625,0.9866666666666666,0.0251764880400151
hungary,va_long_beach,hungary -> va_long_beach,3,entropy_sfda,-0.0156587925085277,0.0156587925085277,True,0.9761904761904764,1.0,0.1717397190155039,0.4664662359531576,0.2376375283447446,0.9988974385164328,0.975,0.0340749169979244
hungary,va_long_beach,hungary -> va_long_beach,3,reliability_gated_sfda,-0.0030131218291757,0.0030131218291757,True,1.0,1.0,0.0248065317452103,0.0673342198952923,0.0336582197979897,0.9999805311483452,0.9966666666666666,0.0055100116319954
hungary,va_long_beach,hungary -> va_long_beach,3,conservative_candidate,0.0009040738749742,-0.0009040738749742,False,1.0,1.0,0.0031031659576548,0.018056000451761,0.0087296167782846,0.9999764624439116,0.9966666666666666,0.0023350066877901
hungary,va_long_beach,hungary -> va_long_beach,4,pseudo_label_sfda,0.0036702576386508,-0.0036702576386508,False,1.0,1.0,0.1096023628714214,0.3135345716971642,0.153621129241368,0.9996746257447672,0.9833333333333332,0.0234918127674609
hungary,va_long_beach,hungary -> va_long_beach,4,entropy_sfda,-0.014772166127731,0.014772166127731,True,0.9761904761904764,1.0,0.1875321191726322,0.5371949023839988,0.2717653151156149,0.9993095563833174,0.9833333333333332,0.0322341008111834
hungary,va_long_beach,hungary -> va_long_beach,4,reliability_gated_sfda,-0.0026169963790571,0.0026169963790571,True,1.0,1.0,0.0284935216153091,0.0821535690730456,0.0394037884613116,0.9999793607511588,1.0,0.005122986221686
hungary,va_long_beach,hungary -> va_long_beach,4,conservative_candidate,0.0008624148839778,-0.0008624148839778,False,1.0,1.0,0.0042657109315485,0.0190959883025789,0.0094534781002372,0.999985132003896,0.9966666666666666,0.0023622886184602
hungary,va_long_beach,hungary -> va_long_beach,5,pseudo_label_sfda,-0.0039372422141214,0.0039372422141214,True,1.0,1.0,0.0858080110887721,0.2156558718867381,0.1083115979908162,0.9998058515074468,0.995,0.0161372100654989
hungary,va_long_beach,hungary -> va_long_beach,5,entropy_sfda,-0.0177728415504634,0.0177728415504634,True,0.9761904761904764,1.0,0.1767338998393187,0.4406413815591804,0.2299969130508961,0.999279374626164,0.99,0.0341155915148556
hungary,va_long_beach,hungary -> va_long_beach,5,reliability_gated_sfda,-0.0023249763636713,0.0023249763636713,True,1.0,1.0,0.0248256430003041,0.0625271511216123,0.0305030117373562,0.9999682920912798,0.9966666666666666,0.0049217402748763
hungary,va_long_beach,hungary -> va_long_beach,5,conservative_candidate,0.0010146678005815,-0.0010146678005815,False,1.0,1.0,0.0033392412036562,0.0175758769930689,0.0089261161936981,0.9999764952532508,0.995,0.0024708900228142
hungary,va_long_beach,hungary -> va_long_beach,6,pseudo_label_sfda,-0.0046464715354712,0.0046464715354712,True,1.0,1.0,0.1027454722299719,0.2479308305601444,0.1230695282364323,0.9997484793235316,0.9916666666666666,0.0174620334338396
hungary,va_long_beach,hungary -> va_long_beach,6,entropy_sfda,-0.0172795279136258,0.0172795279136258,True,1.0,1.0,0.2041674342409753,0.4953788065491721,0.2560229327477576,0.9989652647218584,0.9816666666666666,0.0374405144527554
hungary,va_long_beach,hungary -> va_long_beach,6,reliability_gated_sfda,-0.0031726609673988,0.0031726609673988,True,1.0,1.0,0.0300387747067702,0.0723377901443746,0.0360341040774218,0.9999605656104468,0.99,0.0059787621907889
hungary,va_long_beach,hungary -> va_long_beach,6,conservative_candidate,0.000722078217373,-0.000722078217373,False,1.0,1.0,0.0051432232950081,0.0181492646160563,0.0085806447696347,0.9999706822161084,0.9966666666666668,0.0020775234606117
hungary,va_long_beach,hungary -> va_long_beach,7,pseudo_label_sfda,0.0001121792291573,-0.0001121792291573,False,1.0,1.0,0.1053609680313521,0.2861053810242447,0.1370382402380034,0.9995464456552888,0.985,0.0204906776361167
hungary,va_long_beach,hungary -> va_long_beach,7,entropy_sfda,-0.0179607202631081,0.0179607202631081,True,1.0,1.0,0.1898739136213887,0.5066692680952838,0.263743479459838,0.9988221118791972,0.9616666666666668,0.0363889574771747
hungary,va_long_beach,hungary -> va_long_beach,7,reliability_gated_sfda,-0.0034840836407238,0.0034840836407238,True,1.0,1.0,0.027212404670548,0.0735856618756588,0.0366153833272294,0.9999779311253084,1.0,0.0059245115239173
hungary,va_long_beach,hungary -> va_long_beach,7,conservative_candidate,0.0013074291400581,-0.0013074291400581,False,1.0,1.0,0.0048441183041676,0.020914345432684,0.0102932784504561,0.9999786847413966,0.9983333333333334,0.0026991454791277
hungary,va_long_beach,hungary -> va_long_beach,8,pseudo_label_sfda,-0.0001067584777011,0.0001067584777011,True,1.0,1.0,0.0926552981807555,0.2458798818492232,0.1216749381355176,0.9996654158867004,0.985,0.0184367412235587
hungary,va_long_beach,hungary -> va_long_beach,8,entropy_sfda,-0.0216238519656382,0.0216238519656382,True,1.0,1.0,0.1906340382371965,0.5036597002477811,0.2684367507931599,0.999011779189461,0.98,0.0382680911850184
hungary,va_long_beach,hungary -> va_long_beach,8,reliability_gated_sfda,-0.0025935439320961,0.0025935439320961,True,1.0,1.0,0.0269871421445602,0.0715550462422925,0.036592767889806,0.9999806079892356,0.9916666666666666,0.0054351220652461
hungary,va_long_beach,hungary -> va_long_beach,8,conservative_candidate,0.0006924695957799,-0.0006924695957799,False,1.0,1.0,0.0035619416862335,0.0173099011546764,0.0087988468483481,0.999975867903016,0.9916666666666666,0.0021290091797709
hungary,va_long_beach,hungary -> va_long_beach,9,pseudo_label_sfda,0.002930787686736,-0.002930787686736,False,0.9285714285714288,1.0,0.1033393081106695,0.2832511576492061,0.1380074777754855,0.9994700194298024,0.9833333333333334,0.0234013689588755
hungary,va_long_beach,hungary -> va_long_beach,9,entropy_sfda,-0.0184198149560698,0.0184198149560698,True,1.0,1.0,0.1726899464003659,0.4712559122887705,0.2468697335251196,0.9991613876927298,0.9866666666666666,0.0323290118435397
hungary,va_long_beach,hungary -> va_long_beach,9,reliability_gated_sfda,-0.0038438815084921,0.0038438815084921,True,1.0,1.0,0.0256435544701551,0.0701073401571921,0.0358097623958977,0.9999811046509518,0.9983333333333334,0.0062431657407432
